,Date,Open,High,Low,Close,Adj Close,Volume
190,Apr-02-2019,196.24,197.76,195.40,197.50,194.29,2247000
191,Apr-01-2019,194.00,198.09,193.61,196.74,193.54,3562600
192,Mar-29-2019,192.68,193.11,191.14,191.99,188.87,2632800
193,Mar-28-2019,190.74,191.91,189.29,191.18,188.07,2343400
194,Mar-27-2019,190.60,191.61,188.74,190.03,186.94,2343800
195,Mar-26-2019,190.03,192.41,188.69,190.69,187.59,2910100
196,Mar-25-2019,189.33,191.45,186.50,188.51,185.45,3751000
197,Mar-25-2019,189.33,191.45,186.50,188.51,185.45,3751000
198,Mar-22-2019,192.67,193.71,187.78,188.96,185.89,5703100
199,Mar-21-2019,192.90,195.55,191.75,194.58,191.42,4031500
200,Mar-20-2019,200.33,200.33,193.97,194.32,191.16,5033500
201,Mar-19-2019,204.88,206.45,200.78,201.12,197.85,3284900
202,Mar-18-2019,199.18,203.85,198.92,202.47,199.18,3354900
203,Mar-15-2019,197.16,198.85,196.85,198.26,195.04,2985200
204,Mar-14-2019,197.32,198.50,196.70,197.47,194.26,1482300
205,Mar-13-2019,197.75,198.93,196.52,197.25,194.05,1904500
206,Mar-12-2019,196.00,197.40,195.69,196.63,193.44,1977400
207,Mar-11-2019,197.23,198.97,195.73,195.97,192.79,2669000
208,Mar-08-2019,190.40,195.77,189.71,195.24,192.07,3162700
209,Mar-07-2019,193.13,193.45,190.08,192.77,189.64,3567800
210,Mar-06-2019,195.90,197.56,194.53,194.74,191.58,2247500
211,Mar-05-2019,195.85,196.18,193.00,196.00,192.82,2338600
212,Mar-04-2019,198.81,200.83,194.15,195.98,192.80,2683600
213,Mar-01-2019,198.75,201.44,197.43,198.20,194.98,2580500
214,Feb-28-2019,198.04,198.40,196.01,196.70,193.51,2964300
215,Feb-27-2019,198.50,199.89,197.12,198.10,194.88,1804200
216,Feb-26-2019,198.47,200.56,196.55,198.90,194.88,2499800
217,Feb-25-2019,198.00,201.50,197.71,198.65,194.64,3032200
218,Feb-22-2019,196.60,197.75,195.20,196.00,192.04,2626600
219,Feb-21-2019,198.97,199.45,195.05,196.36,192.39,2785900
220,Feb-20-2019,198.73,199.30,197.51,198.60,194.59,2266000
221,Feb-19-2019,196.66,199.06,195.61,198.67,194.66,2558200
222,Feb-15-2019,193.21,198.89,193.10,198.50,194.49,3065400
223,Feb-14-2019,192.21,194.13,189.44,192.53,188.64,2865000
224,Feb-13-2019,195.92,198.78,194.60,194.69,190.76,2757300
225,Feb-12-2019,193.05,195.65,193.00,194.49,190.56,2392900
226,Feb-11-2019,192.88,193.32,191.07,191.33,187.47,2056500
227,Feb-08-2019,191.72,192.62,188.22,191.67,187.80,2757500
228,Feb-07-2019,195.28,195.88,191.05,193.07,189.17,2948800
229,Feb-06-2019,197.18,199.06,195.83,196.62,192.65,2063100
230,Feb-05-2019,198.12,199.33,196.86,198.01,194.01,2601000
231,Feb-04-2019,195.80,197.76,194.79,197.72,193.73,2400200
232,Feb-01-2019,198.00,199.64,196.54,196.54,192.57,3174200
233,Jan-31-2019,200.10,202.35,196.95,198.01,194.01,5604500
234,Jan-31-2019,200.10,202.35,196.95,198.01,194.01,5604500
235,Jan-30-2019,200.90,203.29,199.65,202.48,198.39,2773300
236,Jan-29-2019,199.00,201.97,197.87,200.50,196.45,2694100
237,Jan-28-2019,197.99,200.07,197.10,199.72,195.69,2369600
238,Jan-25-2019,199.83,201.19,199.42,200.74,196.69,3275000
239,Jan-24-2019,196.22,199.68,195.76,197.80,193.80,2631800
240,Jan-23-2019,197.55,198.09,194.53,196.90,192.92,3410700
241,Jan-22-2019,200.50,201.47,195.92,197.68,193.69,4648500
242,Jan-22-2019,200.50,201.47,195.92,197.68,193.69,4648500
243,Jan-18-2019,200.38,203.00,196.91,202.54,198.45,5650900
244,Jan-17-2019,195.95,199.80,192.83,199.09,195.07,8177000
245,Jan-16-2019,187.00,198.15,185.60,197.08,193.10,15194200
246,Jan-15-2019,178.32,179.99,176.40,179.91,176.28,2911800
247,Jan-14-2019,174.52,179.54,174.10,178.72,175.11,3361700
248,Jan-11-2019,175.10,177.04,172.42,176.93,173.36,3182700
249,Jan-10-2019,175.66,178.07,175.50,176.00,172.44,2808700
250,Jan-09-2019,176.10,177.69,174.91,176.47,172.91,3321400
251,Jan-08-2019,177.78,178.10,172.90,175.37,171.83,2692700
252,Jan-07-2019,175.23,177.83,172.27,176.02,172.46,3152100
253,Jan-04-2019,172.99,176.00,171.10,175.05,171.51,3788300
254,Jan-04-2019,172.99,176.00,171.10,175.05,171.51,3788300
255,Jan-03-2019,170.66,171.77,168.29,169.51,166.09,4060200
256,Jan-02-2019,164.33,172.25,163.35,172.03,168.56,3999400
257,Dec-31-2018,163.78,167.12,163.78,167.05,163.68,4550000
258,Dec-28-2018,165.64,165.95,162.02,163.03,159.74,4110500
259,Dec-27-2018,160.12,165.41,159.02,165.41,162.07,4973000
260,Dec-26-2018,157.00,163.11,151.70,162.93,159.64,7054700
261,Dec-26-2018,157.00,163.11,151.70,162.93,159.64,7054700
262,Dec-24-2018,159.00,160.00,154.31,156.35,153.19,3783500
263,Dec-21-2018,168.25,169.63,159.42,160.05,156.82,8960000
264,Dec-20-2018,168.39,171.65,167.16,168.41,165.01,6488200
265,Dec-19-2018,171.59,174.85,167.60,169.25,165.83,5316100
266,Dec-18-2018,169.78,173.02,169.32,171.50,168.04,5150800
267,Dec-17-2018,169.40,171.43,166.53,168.01,164.62,8395800
268,Dec-17-2018,169.40,171.43,166.53,168.01,164.62,8395800
269,Dec-14-2018,174.34,176.26,172.37,172.77,169.28,5078300
270,Dec-13-2018,177.83,178.69,175.12,175.92,172.37,4008600
271,Dec-12-2018,178.50,180.00,176.48,176.70,173.13,3677300
272,Dec-11-2018,182.15,184.43,175.45,176.80,173.23,4713900
273,Dec-10-2018,178.60,179.84,174.68,178.83,175.22,4528300
274,Dec-07-2018,183.85,186.25,179.00,179.67,176.04,3921200
275,Dec-06-2018,181.33,184.88,180.15,184.09,180.37,5275500
276,Dec-04-2018,190.69,191.11,183.63,184.31,180.59,5797500
277,Dec-03-2018,194.00,195.66,191.62,191.63,187.76,4017000
278,Nov-30-2018,190.57,191.45,188.12,190.69,186.84,6220000
279,Nov-29-2018,196.02,197.45,193.16,194.85,190.91,2665700
280,Nov-29-2018,196.02,197.45,193.16,194.85,190.91,2665700
281,Nov-28-2018,194.84,198.45,192.23,198.35,193.56,3762900
282,Nov-27-2018,193.40,194.62,191.56,193.65,188.97,2345400
283,Nov-26-2018,191.17,195.23,190.69,194.34,189.65,3143300
284,Nov-23-2018,191.61,191.87,188.94,189.10,184.53,1862600
285,Nov-21-2018,192.09,195.24,191.19,192.60,187.95,4111700
286,Nov-20-2018,195.10,195.89,190.35,191.34,186.72,5513800
287,Nov-20-2018,195.10,195.89,190.35,191.34,186.72,5513800
288,Nov-19-2018,201.83,202.30,197.35,198.22,193.43,3419100
289,Nov-16-2018,202.93,204.74,200.35,202.12,197.24,2829600
290,Nov-15-2018,201.80,204.50,199.32,203.74,198.82,4260000
291,Nov-14-2018,206.24,207.34,198.44,202.49,197.60,5742500
292,Nov-13-2018,204.40,209.59,202.33,205.05,200.10,6984800
293,Nov-12-2018,222.00,222.31,205.13,206.05,201.07,11019400
294,Nov-09-2018,231.69,231.69,222.30,222.65,217.27,3721700
295,Nov-08-2018,231.00,234.06,230.60,231.65,226.06,2404800
296,Nov-07-2018,230.05,232.80,226.90,231.28,225.69,3514300
297,Nov-06-2018,228.19,229.52,227.05,228.20,222.69,2275600
298,Nov-05-2018,228.32,231.10,226.95,228.72,223.20,2565200
299,Nov-02-2018,230.00,231.69,226.29,229.69,224.14,3699000
300,Nov-02-2018,230.00,231.69,226.29,229.69,224.14,3699000
301,Nov-01-2018,225.76,228.88,225.47,226.97,221.49,2557600
302,Oct-31-2018,221.89,229.00,221.40,225.37,219.93,4369600
303,Oct-30-2018,215.99,220.35,215.04,219.28,213.98,3897400
304,Oct-29-2018,214.15,218.21,212.05,214.49,209.31,3278200
305,Oct-26-2018,210.73,214.80,209.53,212.36,207.23,3557900
306,Oct-25-2018,211.27,215.69,210.34,214.01,208.84,3179700
307,Oct-24-2018,218.14,218.93,208.40,209.18,204.13,4152700
308,Oct-24-2018,218.14,218.93,208.40,209.18,204.13,4152700
309,Oct-23-2018,216.59,219.52,214.32,218.56,213.28,3318200
310,Oct-22-2018,226.93,228.87,221.52,221.60,216.25,2736800
311,Oct-19-2018,225.26,228.30,224.19,226.96,221.48,2759100
312,Oct-18-2018,227.50,228.73,223.86,224.95,219.52,2995400
313,Oct-17-2018,220.53,228.90,220.05,228.28,222.77,4953700
314,Oct-16-2018,219.35,222.00,216.30,221.70,216.35,5924200
315,Oct-15-2018,214.45,217.14,213.05,215.22,210.02,3333800
316,Oct-15-2018,214.45,217.14,213.05,215.22,210.02,3333800
317,Oct-12-2018,217.00,217.98,211.46,213.87,208.70,4161300
318,Oct-11-2018,214.20,216.03,210.95,212.97,207.83,6217400
319,Oct-10-2018,223.24,223.64,214.56,214.89,209.70,3955500
320,Oct-09-2018,224.99,225.12,222.53,222.91,217.53,1862900
321,Oct-08-2018,224.26,226.92,222.50,225.35,219.91,2522900
322,Oct-05-2018,228.00,228.41,224.21,225.71,220.26,1722400
323,Oct-04-2018,229.26,231.40,225.39,227.48,221.99,2903600
324,Oct-03-2018,227.75,229.77,226.58,227.78,222.28,2573900
325,Oct-02-2018,225.28,226.33,223.97,226.07,220.61,2272700
326,Oct-01-2018,226.22,227.59,225.00,225.33,219.89,2451300
327,Sep-28-2018,225.75,227.40,223.80,224.24,218.82,3097800
328,Sep-27-2018,228.77,229.85,227.52,227.74,222.24,2451500
329,Sep-26-2018,232.96,233.00,228.24,228.88,223.35,2372700
330,Sep-25-2018,234.64,234.64,232.23,232.50,226.88,2003200
331,Sep-24-2018,234.74,235.74,232.24,232.90,227.28,2057000
332,Sep-21-2018,238.06,238.52,234.83,235.34,229.66,3760300
333,Sep-20-2018,237.00,238.51,236.03,237.40,231.67,2503000
334,Sep-19-2018,229.90,236.28,229.52,235.58,229.89,3716500
335,Sep-18-2018,228.35,229.40,226.57,228.89,223.36,2498100
336,Sep-17-2018,229.40,230.16,227.30,227.89,222.39,1918800
337,Sep-14-2018,229.08,230.55,228.76,229.24,223.70,2228300
338,Sep-13-2018,229.50,229.85,227.57,228.33,222.82,3003600
339,Sep-12-2018,230.91,231.99,227.30,228.15,222.64,3577700
340,Sep-11-2018,230.67,231.65,228.66,230.21,224.65,2719400
341,Sep-10-2018,235.01,235.50,231.74,231.91,226.31,1948100
342,Sep-10-2018,235.01,235.50,231.74,231.91,226.31,1948100
343,Sep-07-2018,235.05,235.64,232.68,233.91,228.26,1952900
344,Sep-06-2018,237.00,238.63,233.88,234.52,228.86,2651400
345,Sep-05-2018,237.01,239.45,236.17,237.56,231.82,2092000
346,Sep-04-2018,237.76,238.12,234.59,237.66,231.92,2083500
347,Aug-31-2018,238.94,239.35,237.12,237.81,232.07,1965500
348,Aug-30-2018,240.80,241.12,238.68,239.40,233.62,1963700
349,Aug-29-2018,242.05,242.79,240.31,241.40,235.57,1911700
350,Aug-28-2018,243.06,245.08,241.59,242.37,235.74,2951000
351,Aug-27-2018,236.99,243.65,236.56,242.60,235.96,4106900
352,Aug-24-2018,237.36,237.80,234.70,235.11,228.67,1948100
353,Aug-23-2018,239.05,239.28,235.84,236.34,229.87,2064700
354,Aug-23-2018,239.05,239.28,235.84,236.34,229.87,2064700
355,Aug-22-2018,237.89,239.67,237.58,239.34,232.79,1870900
356,Aug-21-2018,235.29,239.53,235.29,238.65,232.12,2437300
357,Aug-20-2018,234.13,235.98,234.08,235.78,229.33,2604900
358,Aug-17-2018,232.51,233.72,231.64,233.38,226.99,2107200
359,Aug-16-2018,230.67,233.29,230.45,233.00,226.62,2438300
360,Aug-15-2018,229.35,231.54,228.31,229.25,222.97,3218500
361,Aug-14-2018,227.35,230.37,227.30,229.56,223.28,2359000
362,Aug-14-2018,227.35,230.37,227.30,229.56,223.28,2359000
363,Aug-13-2018,229.49,229.89,226.57,226.86,220.65,2662700
364,Aug-10-2018,230.97,231.46,228.11,229.61,223.33,3863400
365,Aug-09-2018,236.35,236.85,233.39,233.78,227.38,2951900
366,Aug-08-2018,238.12,239.16,236.23,236.37,229.90,2522400
367,Aug-07-2018,237.25,239.46,236.49,237.83,231.32,2399500
368,Aug-06-2018,234.14,236.98,234.03,235.93,229.47,2259600
369,Aug-03-2018,234.44,235.52,233.49,234.09,227.68,3053100
370,Aug-02-2018,233.93,235.21,232.77,233.99,227.59,2579700
371,Aug-01-2018,238.50,239.40,235.78,236.04,229.58,2510500
372,Jul-31-2018,239.50,239.50,236.55,237.43,230.93,2503700
373,Jul-30-2018,238.00,239.73,236.89,238.95,232.41,2454100
374,Jul-27-2018,237.96,238.80,235.99,237.64,231.14,1998200
375,Jul-27-2018,237.96,238.80,235.99,237.64,231.14,1998200
376,Jul-26-2018,237.00,238.34,236.43,237.11,230.62,1885500
377,Jul-25-2018,235.01,236.85,233.95,236.69,230.21,2181500
378,Jul-24-2018,234.75,237.48,234.34,235.88,229.42,2887400
379,Jul-23-2018,231.80,234.86,231.72,233.76,227.36,2788500
380,Jul-20-2018,229.01,232.05,228.80,231.69,225.35,2683500
381,Jul-19-2018,231.11,231.99,228.98,229.63,223.34,4638500
382,Jul-18-2018,232.34,233.72,230.15,231.24,224.91,6149900
383,Jul-18-2018,232.34,233.72,230.15,231.24,224.91,6149900
384,Jul-17-2018,231.48,233.23,226.87,231.02,224.70,9280200
385,Jul-16-2018,227.20,231.44,226.74,231.44,225.11,3271200
386,Jul-13-2018,226.63,228.62,223.93,226.41,220.21,2541500
387,Jul-12-2018,227.64,227.80,225.77,227.22,221.00,2223100
388,Jul-11-2018,225.76,227.25,225.20,225.66,219.48,2527000
389,Jul-10-2018,228.00,228.87,225.85,226.85,220.64,2524800
390,Jul-09-2018,223.36,228.20,223.00,227.99,221.75,2743900
391,Jul-09-2018,223.36,228.20,223.00,227.99,221.75,2743900
392,Jul-06-2018,220.54,223.20,219.88,221.79,215.72,1846400
393,Jul-05-2018,221.50,222.14,219.78,220.74,214.70,2218200
394,Jul-03-2018,224.46,224.64,219.99,220.38,214.35,1204400
395,Jul-02-2018,219.75,223.34,218.89,223.26,217.15,1723200
396,Jun-29-2018,224.40,225.17,220.45,220.57,214.53,3393700
397,Jun-28-2018,220.25,224.66,219.58,223.42,217.30,3072600
