,Date,Open,High,Low,Close,Adj Close,Volume
65,Sep-16-2019,2996.41,3002.19,2990.67,2997.96,2997.96,4274640000
66,Sep-13-2019,3012.21,3017.33,3002.90,3007.39,3007.39,3520060000
67,Sep-12-2019,3009.08,3020.74,3000.92,3009.57,3009.57,3791860000
68,Sep-11-2019,2981.41,3000.93,2975.31,3000.93,3000.93,3927550000
69,Sep-11-2019,2981.41,3000.93,2975.31,3000.93,3000.93,3927550000
70,Sep-10-2019,2971.01,2979.39,2957.01,2979.39,2979.39,4390770000
71,Sep-09-2019,2988.43,2989.43,2969.39,2978.43,2978.43,4002890000
72,Sep-06-2019,2980.33,2985.03,2972.51,2978.71,2978.71,3208280000
73,Sep-05-2019,2960.60,2985.86,2960.60,2976.00,2976.00,3890700000
74,Sep-04-2019,2924.67,2938.84,2921.86,2937.78,2937.78,3163260000
75,Sep-03-2019,2909.01,2914.39,2891.85,2906.27,2906.27,3426790000
76,Aug-30-2019,2937.09,2940.43,2913.32,2926.46,2926.46,3008450000
77,Aug-29-2019,2910.37,2930.50,2905.67,2924.58,2924.58,3176190000
78,Aug-28-2019,2861.28,2890.03,2853.05,2887.94,2887.94,3097420000
79,Aug-27-2019,2893.14,2898.79,2860.59,2869.16,2869.16,3533630000
80,Aug-26-2019,2866.70,2879.27,2856.00,2878.38,2878.38,2857600000
81,Aug-23-2019,2911.07,2927.01,2834.97,2847.11,2847.11,3937300000
82,Aug-22-2019,2930.94,2939.08,2904.51,2922.95,2922.95,2890880000
83,Aug-21-2019,2922.04,2928.73,2917.91,2924.43,2924.43,3011190000
84,Aug-20-2019,2919.01,2923.63,2899.60,2900.51,2900.51,3066300000
85,Aug-19-2019,2913.48,2931.00,2913.48,2923.65,2923.65,3212880000
86,Aug-16-2019,2864.74,2893.63,2864.74,2888.68,2888.68,3498150000
87,Aug-15-2019,2846.20,2856.67,2825.51,2847.60,2847.60,4038000000
88,Aug-15-2019,2846.20,2856.67,2825.51,2847.60,2847.60,4038000000
89,Aug-14-2019,2894.15,2894.15,2839.64,2840.60,2840.60,4312530000
90,Aug-13-2019,2880.72,2943.31,2877.05,2926.32,2926.32,3853600000
91,Aug-12-2019,2907.07,2907.58,2873.14,2882.70,2882.70,2851630000
92,Aug-09-2019,2930.51,2935.75,2900.15,2918.65,2918.65,3350640000
93,Aug-08-2019,2896.21,2938.72,2894.47,2938.09,2938.09,4106370000
94,Aug-07-2019,2858.65,2892.17,2825.71,2883.98,2883.98,4491750000
95,Aug-06-2019,2861.18,2884.40,2847.42,2881.77,2881.77,4154240000
96,Aug-05-2019,2898.07,2898.07,2822.12,2844.74,2844.74,4513730000
97,Aug-02-2019,2943.90,2945.50,2914.11,2932.05,2932.05,3874660000
98,Aug-01-2019,2980.32,3013.59,2945.23,2953.56,2953.56,4762300000
99,Jul-31-2019,3016.22,3017.40,2958.08,2980.38,2980.38,4623430000
100,Jul-30-2019,3007.66,3017.19,3000.94,3013.18,3013.18,3634330000
101,Jul-29-2019,3024.47,3025.61,3014.30,3020.97,3020.97,3203710000
102,Jul-26-2019,3013.25,3027.98,3012.59,3025.86,3025.86,3257590000
103,Jul-25-2019,3016.26,3016.31,2997.24,3003.67,3003.67,3645270000
104,Jul-24-2019,2998.77,3019.59,2996.82,3019.56,3019.56,3428980000
105,Jul-23-2019,2994.74,3005.90,2988.56,3005.47,3005.47,3313660000
106,Jul-22-2019,2981.93,2990.71,2976.65,2985.03,2985.03,3003720000
107,Jul-19-2019,3004.26,3006.02,2975.86,2976.61,2976.61,3260360000
108,Jul-18-2019,2978.87,2998.28,2973.09,2995.11,2995.11,3296580000
109,Jul-17-2019,3005.10,3005.26,2984.25,2984.42,2984.42,3181600000
110,Jul-16-2019,3012.13,3015.02,3001.15,3004.04,3004.04,3290650000
111,Jul-15-2019,3017.80,3017.80,3008.77,3014.30,3014.30,2874970000
112,Jul-12-2019,3003.36,3013.92,3001.87,3013.77,3013.77,2974960000
113,Jul-11-2019,2999.62,3002.33,2988.80,2999.91,2999.91,3154620000
114,Jul-11-2019,2999.62,3002.33,2988.80,2999.91,2999.91,3154620000
115,Jul-10-2019,2989.30,3002.98,2984.62,2993.07,2993.07,3154240000
116,Jul-09-2019,2965.52,2981.90,2963.44,2979.63,2979.63,3028210000
117,Jul-08-2019,2979.77,2980.76,2970.09,2975.95,2975.95,2904550000
118,Jul-05-2019,2984.25,2994.03,2967.97,2990.41,2990.41,2434210000
119,Jul-03-2019,2978.08,2995.84,2977.96,2995.82,2995.82,1963720000
120,Jul-02-2019,2964.66,2973.21,2955.92,2973.01,2973.01,3206840000
121,Jul-02-2019,2964.66,2973.21,2955.92,2973.01,2973.01,3206840000
122,Jul-01-2019,2971.41,2977.93,2952.22,2964.33,2964.33,3513270000
123,Jun-28-2019,2932.94,2943.98,2929.05,2941.76,2941.76,5420700000
124,Jun-27-2019,2919.66,2929.30,2918.57,2924.92,2924.92,3122920000
125,Jun-26-2019,2926.07,2932.59,2912.99,2913.78,2913.78,3478130000
126,Jun-25-2019,2945.78,2946.52,2916.01,2917.38,2917.38,3578050000
127,Jun-24-2019,2951.42,2954.92,2944.05,2945.35,2945.35,3136250000
128,Jun-21-2019,2952.71,2964.15,2946.87,2950.46,2950.46,5000120000
129,Jun-20-2019,2949.60,2958.06,2931.50,2954.18,2954.18,3905940000
130,Jun-19-2019,2920.55,2931.74,2911.43,2926.46,2926.46,3287890000
131,Jun-18-2019,2906.71,2930.79,2905.44,2917.75,2917.75,3437620000
132,Jun-17-2019,2889.75,2897.27,2887.30,2889.67,2889.67,2810140000
133,Jun-14-2019,2886.82,2894.45,2879.62,2886.98,2886.98,2922330000
134,Jun-14-2019,2886.82,2894.45,2879.62,2886.98,2886.98,2922330000
135,Jun-13-2019,2886.24,2895.24,2881.99,2891.64,2891.64,3069810000
136,Jun-12-2019,2882.73,2888.57,2874.68,2879.84,2879.84,3034130000
137,Jun-11-2019,2903.27,2910.61,2878.53,2885.72,2885.72,3548420000
138,Jun-10-2019,2885.83,2904.77,2885.51,2886.73,2886.73,3209210000
139,Jun-07-2019,2852.87,2884.97,2852.87,2873.34,2873.34,3220250000
140,Jun-06-2019,2828.51,2852.10,2822.45,2843.49,2843.49,3396410000
141,Jun-05-2019,2818.09,2827.28,2800.92,2826.15,2826.15,3548830000
142,Jun-05-2019,2818.09,2827.28,2800.92,2826.15,2826.15,3548830000
143,Jun-04-2019,2762.64,2804.49,2762.64,2803.27,2803.27,3810430000
144,Jun-03-2019,2751.53,2763.07,2728.81,2744.45,2744.45,3943810000
145,May-31-2019,2766.15,2768.98,2750.52,2752.06,2752.06,3981020000
146,May-30-2019,2786.94,2799.00,2776.74,2788.86,2788.86,3273790000
147,May-29-2019,2790.25,2792.03,2766.06,2783.02,2783.02,3700050000
148,May-28-2019,2830.03,2840.51,2801.58,2802.39,2802.39,4121410000
149,May-24-2019,2832.41,2841.36,2820.19,2826.06,2826.06,2887390000
150,May-23-2019,2836.70,2836.70,2805.49,2822.24,2822.24,3891980000
151,May-22-2019,2856.06,2865.47,2851.11,2856.27,2856.27,3192510000
152,May-21-2019,2854.02,2868.88,2854.02,2864.36,2864.36,3218700000
153,May-20-2019,2841.94,2853.86,2831.29,2840.23,2840.23,3288870000
154,May-17-2019,2858.60,2885.48,2854.23,2859.53,2859.53,3257950000
155,May-16-2019,2855.80,2892.15,2855.80,2876.32,2876.32,3338060000
156,May-15-2019,2820.38,2858.68,2815.08,2850.96,2850.96,3125950000
157,May-14-2019,2820.12,2852.54,2820.12,2834.41,2834.41,3322720000
158,May-13-2019,2840.19,2840.19,2801.43,2811.87,2811.87,3894030000
159,May-10-2019,2863.10,2891.31,2825.39,2881.40,2881.40,3529600000
160,May-09-2019,2859.84,2875.97,2836.40,2870.72,2870.72,3638820000
161,May-09-2019,2859.84,2875.97,2836.40,2870.72,2870.72,3638820000
162,May-08-2019,2879.61,2897.96,2873.28,2879.42,2879.42,3485790000
163,May-07-2019,2913.03,2913.03,2862.60,2884.05,2884.05,3767100000
164,May-06-2019,2908.89,2937.32,2898.21,2932.47,2932.47,3181520000
165,May-03-2019,2929.21,2947.85,2929.21,2945.64,2945.64,3338120000
166,May-02-2019,2922.16,2931.68,2900.50,2917.52,2917.52,3778890000
167,May-01-2019,2952.33,2954.13,2923.36,2923.73,2923.73,3645850000
168,Apr-30-2019,2937.14,2948.22,2924.11,2945.83,2945.83,3919330000
