,Date,Open,High,Low,Close,Adj Close,Volume
212,Feb-15-2019,137.58,138.19,137.39,138.03,133.25,3844100
213,Feb-14-2019,137.17,137.60,136.21,136.48,131.75,2789400
214,Feb-13-2019,136.92,137.92,136.41,137.52,132.75,4253000
215,Feb-12-2019,135.15,136.20,134.86,136.05,131.34,3317200
216,Feb-11-2019,134.29,135.15,133.91,133.99,129.35,3095100
217,Feb-08-2019,132.34,133.71,132.19,133.71,129.08,3249800
218,Feb-07-2019,133.55,134.47,132.12,133.19,128.58,4379400
219,Feb-06-2019,135.22,136.65,135.17,136.32,130.08,4879700
220,Feb-05-2019,135.28,135.82,134.92,135.55,129.35,5398900
221,Feb-04-2019,134.02,135.20,132.99,135.19,129.00,3966600
222,Feb-01-2019,134.97,135.20,133.35,134.10,127.96,3806000
223,Jan-31-2019,134.45,134.72,133.74,134.42,128.27,4884000
224,Jan-30-2019,134.00,135.03,133.25,134.38,128.23,4500900
225,Jan-29-2019,134.29,135.41,133.60,134.33,128.18,5037100
226,Jan-28-2019,133.10,134.81,132.58,134.27,128.12,5357700
227,Jan-25-2019,132.87,134.44,132.43,133.97,127.84,5707400
228,Jan-24-2019,132.63,133.21,131.43,132.53,126.46,6322900
229,Jan-23-2019,131.37,135.00,130.31,132.89,126.81,22063700
230,Jan-22-2019,123.30,123.80,121.54,122.52,116.91,10052400
231,Jan-22-2019,123.30,123.80,121.54,122.52,116.91,10052400
232,Jan-18-2019,123.27,124.72,122.71,123.82,118.15,6008500
233,Jan-17-2019,120.56,122.41,120.55,122.19,116.60,5029900
234,Jan-16-2019,121.58,122.00,120.83,121.62,116.05,3841100
235,Jan-15-2019,120.96,121.93,120.82,121.73,116.16,3507500
236,Jan-14-2019,120.51,120.65,119.76,120.39,114.88,5228700
237,Jan-11-2019,121.58,121.62,120.20,121.46,115.90,3722400
238,Jan-10-2019,120.08,121.86,119.95,121.79,116.22,3910000
239,Jan-09-2019,120.91,121.40,119.87,120.69,115.17,3633700
240,Jan-08-2019,119.66,120.57,118.98,119.83,114.35,4763600
241,Jan-07-2019,117.50,118.83,116.67,118.15,112.74,3751200
242,Jan-04-2019,114.91,117.49,114.44,117.32,111.95,4477800
243,Jan-03-2019,114.53,114.88,112.69,112.91,107.74,4346700
244,Jan-02-2019,112.01,115.98,111.69,115.21,109.94,4239900
245,Dec-31-2018,113.33,114.35,112.42,113.67,108.47,4982800
246,Dec-28-2018,114.22,114.80,112.50,113.03,107.86,5117500
247,Dec-27-2018,109.99,113.78,109.47,113.78,108.57,6045600
248,Dec-26-2018,108.00,111.39,105.94,111.39,106.29,6645800
249,Dec-26-2018,108.00,111.39,105.94,111.39,106.29,6645800
250,Dec-24-2018,109.90,111.00,107.50,107.57,102.65,3821400
251,Dec-21-2018,112.50,115.28,110.44,110.94,105.86,10386500
252,Dec-20-2018,115.70,116.45,111.70,113.02,107.85,8454400
253,Dec-19-2018,117.15,120.27,115.97,116.43,111.10,6979800
254,Dec-18-2018,116.90,118.23,116.02,116.65,111.31,6290200
255,Dec-17-2018,119.07,119.78,115.07,116.10,110.79,7374500
256,Dec-14-2018,119.50,121.11,119.44,119.90,114.41,4554200
257,Dec-13-2018,121.26,121.79,120.17,120.73,115.20,3993600
258,Dec-12-2018,122.51,122.88,121.00,121.16,115.61,3560500
259,Dec-11-2018,123.25,123.81,120.00,120.89,115.36,5043100
260,Dec-10-2018,119.74,121.68,118.52,121.13,115.59,6549500
261,Dec-07-2018,123.90,124.05,118.87,119.34,113.88,7019600
262,Dec-06-2018,119.72,123.91,119.30,123.91,118.24,6938000
263,Dec-04-2018,124.49,124.92,121.33,121.60,116.03,6000700
264,Dec-03-2018,125.67,126.59,124.36,125.31,119.57,5846400
265,Nov-30-2018,121.66,124.69,121.48,124.27,118.58,7251600
