,Date,Open,High,Low,Close,Adj Close,Volume
227,Jan-25-2019,1094.23,1103.36,1091.80,1101.51,1101.51,1163000
228,Jan-24-2019,1082.51,1088.00,1070.02,1084.00,1084.00,1455700
229,Jan-23-2019,1086.86,1092.95,1067.57,1084.41,1084.41,1259700
230,Jan-22-2019,1096.00,1098.97,1070.89,1078.63,1078.63,1981600
231,Jan-22-2019,1096.00,1098.97,1070.89,1078.63,1078.63,1981600
232,Jan-18-2019,1108.59,1118.00,1099.28,1107.30,1107.30,2244600
233,Jan-17-2019,1087.99,1100.70,1083.26,1099.12,1099.12,1244800
234,Jan-16-2019,1090.00,1102.36,1088.01,1089.51,1089.51,1914000
235,Jan-15-2019,1058.01,1088.27,1054.44,1086.51,1086.51,1875900
236,Jan-14-2019,1053.34,1058.45,1048.55,1051.51,1051.51,1424500
237,Jan-11-2019,1069.90,1073.37,1056.43,1064.47,1064.47,1543200
238,Jan-10-2019,1074.94,1079.81,1064.68,1078.83,1078.83,1329900
239,Jan-09-2019,1087.99,1091.64,1074.37,1081.65,1081.65,1349900
240,Jan-08-2019,1086.00,1093.35,1068.35,1085.37,1085.37,1770700
241,Jan-07-2019,1080.97,1082.70,1062.64,1075.92,1075.92,2372300
242,Jan-04-2019,1042.56,1080.00,1036.86,1078.07,1078.07,2301100
243,Jan-03-2019,1050.67,1066.26,1022.37,1025.47,1025.47,2098000
244,Jan-02-2019,1027.20,1060.79,1025.28,1054.68,1054.68,1593400
245,Dec-31-2018,1057.83,1062.99,1033.04,1044.96,1044.96,1655500
246,Dec-28-2018,1059.50,1064.23,1042.00,1046.68,1046.68,1719900
247,Dec-27-2018,1026.20,1053.34,1007.00,1052.90,1052.90,2299800
248,Dec-26-2018,997.99,1048.45,992.65,1047.85,1047.85,2315900
249,Dec-26-2018,997.99,1048.45,992.65,1047.85,1047.85,2315900
250,Dec-24-2018,984.32,1012.12,977.66,984.67,984.67,1818000
251,Dec-21-2018,1032.04,1037.67,981.19,991.25,991.25,5232800
252,Dec-20-2018,1026.00,1047.44,1007.86,1023.58,1023.58,2683700
253,Dec-19-2018,1047.29,1075.71,1019.43,1035.46,1035.46,2913200
254,Dec-18-2018,1034.00,1059.69,1030.48,1043.41,1043.41,2182000
255,Dec-17-2018,1047.01,1062.38,1016.63,1025.65,1025.65,2496600
256,Dec-14-2018,1060.02,1071.72,1049.37,1051.71,1051.71,1817900
257,Dec-13-2018,1075.67,1088.42,1064.99,1073.54,1073.54,1249300
258,Dec-12-2018,1077.08,1091.73,1071.97,1073.73,1073.73,1448000
259,Dec-11-2018,1066.94,1070.40,1050.10,1061.65,1061.65,1692600
260,Dec-10-2018,1042.94,1059.60,1033.00,1053.18,1053.18,1682600
261,Dec-07-2018,1072.23,1085.03,1039.37,1046.58,1046.58,2134100
262,Dec-06-2018,1045.00,1079.42,1042.48,1078.08,1078.08,2371800
263,Dec-04-2018,1112.99,1114.24,1060.78,1062.47,1062.47,2281500
264,Dec-03-2018,1132.16,1135.00,1111.73,1116.36,1116.36,2876600
265,Nov-30-2018,1095.63,1109.65,1083.18,1109.65,1109.65,2983400
266,Nov-29-2018,1083.53,1100.15,1082.00,1094.58,1094.58,1550200
267,Nov-29-2018,1083.53,1100.15,1082.00,1094.58,1094.58,1550200
268,Nov-28-2018,1057.46,1092.86,1042.95,1091.79,1091.79,2302100
269,Nov-27-2018,1051.34,1066.76,1045.50,1052.28,1052.28,1652400
270,Nov-26-2018,1044.00,1057.00,1039.77,1055.94,1055.94,1577900
271,Nov-23-2018,1033.50,1043.00,1028.52,1030.10,1030.10,708900
272,Nov-21-2018,1045.31,1054.71,1039.46,1043.43,1043.43,1484900
273,Nov-20-2018,1007.29,1037.35,1002.21,1030.45,1030.45,2722900
274,Nov-19-2018,1063.39,1068.00,1022.87,1027.42,1027.42,2284200
275,Nov-16-2018,1065.23,1072.44,1054.90,1068.27,1068.27,1768300
276,Nov-15-2018,1051.46,1078.87,1041.29,1071.05,1071.05,2079200
277,Nov-14-2018,1060.00,1065.79,1041.11,1054.58,1054.58,1733300
278,Nov-13-2018,1054.81,1066.67,1040.40,1047.97,1047.97,1287500
279,Nov-12-2018,1073.13,1074.10,1040.35,1049.36,1049.36,1700100
280,Nov-09-2018,1084.02,1088.35,1064.26,1077.02,1077.02,1743000
281,Nov-08-2018,1107.30,1108.22,1084.36,1094.63,1094.63,1684700
282,Nov-07-2018,1083.49,1109.93,1080.59,1108.24,1108.24,2169400
283,Nov-06-2018,1055.02,1079.82,1053.61,1069.57,1069.57,1433000
284,Nov-05-2018,1072.53,1073.35,1034.00,1055.73,1055.73,2267900
285,Nov-02-2018,1089.00,1098.00,1067.66,1071.49,1071.49,2171900
286,Nov-02-2018,1089.00,1098.00,1067.66,1071.49,1071.49,2171900
287,Nov-01-2018,1091.40,1099.90,1077.82,1085.98,1085.98,2006600
288,Oct-31-2018,1068.20,1108.00,1068.20,1090.58,1090.58,3545800
289,Oct-30-2018,1020.01,1050.90,1013.97,1049.51,1049.51,2988400
290,Oct-29-2018,1096.54,1108.83,1007.20,1034.73,1034.73,4064500
291,Oct-26-2018,1048.33,1117.00,1042.23,1083.75,1083.75,5321900
292,Oct-25-2018,1080.30,1117.82,1075.55,1103.59,1103.59,3647800
293,Oct-24-2018,1115.00,1116.62,1055.06,1057.12,1057.12,2464300
294,Oct-23-2018,1091.29,1118.00,1079.01,1114.91,1114.91,1884300
295,Oct-22-2018,1112.51,1121.69,1100.00,1111.37,1111.37,1355800
296,Oct-19-2018,1103.71,1120.95,1097.03,1105.18,1105.18,2064300
297,Oct-18-2018,1130.00,1132.35,1086.34,1097.91,1097.91,2307600
298,Oct-17-2018,1140.00,1147.00,1114.00,1127.59,1127.59,1782600
299,Oct-16-2018,1113.48,1136.37,1111.75,1133.08,1133.08,1918900
300,Oct-15-2018,1118.00,1121.80,1098.22,1102.44,1102.44,1503700
301,Oct-12-2018,1119.64,1125.83,1095.03,1120.54,1120.54,2468500
302,Oct-11-2018,1079.04,1116.06,1075.89,1090.74,1090.74,3384800
303,Oct-10-2018,1136.40,1137.02,1091.51,1092.16,1092.16,2949000
304,Oct-09-2018,1151.31,1161.55,1144.17,1145.17,1145.17,1684500
305,Oct-08-2018,1160.00,1175.86,1135.40,1155.92,1155.92,2309500
306,Oct-05-2018,1176.00,1182.00,1154.32,1167.83,1167.83,1592600
307,Oct-04-2018,1205.03,1205.90,1163.85,1177.07,1177.07,2328800
308,Oct-03-2018,1212.00,1214.18,1202.15,1211.53,1211.53,1312300
309,Oct-02-2018,1206.67,1224.52,1199.66,1207.64,1207.64,2009000
310,Oct-01-2018,1213.00,1224.20,1203.19,1208.53,1208.53,1658200
311,Sep-28-2018,1204.09,1208.45,1197.83,1207.08,1207.08,1780600
312,Sep-27-2018,1200.00,1216.86,1198.05,1207.36,1207.36,1813700
313,Sep-26-2018,1193.69,1207.24,1185.40,1194.06,1194.06,1882500
314,Sep-25-2018,1184.25,1196.86,1174.09,1193.89,1193.89,1657600
315,Sep-24-2018,1159.41,1185.19,1151.50,1179.56,1179.56,1557500
316,Sep-21-2018,1194.92,1196.58,1172.06,1172.12,1172.12,4561100
317,Sep-20-2018,1180.67,1194.00,1176.25,1191.57,1191.57,1462200
318,Sep-19-2018,1168.96,1176.27,1158.62,1174.27,1174.27,1298100
319,Sep-18-2018,1162.66,1181.33,1161.43,1167.11,1167.11,1615700
320,Sep-17-2018,1177.77,1181.82,1158.46,1159.83,1159.83,1704800
321,Sep-14-2018,1188.00,1188.00,1173.52,1177.98,1177.98,1208800
322,Sep-13-2018,1179.70,1187.86,1169.22,1182.14,1182.14,2003400
323,Sep-12-2018,1182.00,1190.69,1166.16,1171.60,1171.60,1785800
324,Sep-11-2018,1171.10,1190.94,1165.95,1189.99,1189.99,1462700
325,Sep-10-2018,1184.20,1186.66,1170.61,1175.06,1175.06,1383500
326,Sep-10-2018,1184.20,1186.66,1170.61,1175.06,1175.06,1383500
327,Sep-07-2018,1172.00,1188.55,1169.27,1177.59,1177.59,1632900
328,Sep-06-2018,1198.57,1198.99,1163.61,1183.99,1183.99,2342700
329,Sep-05-2018,1209.22,1214.87,1175.34,1199.10,1199.10,2699400
330,Sep-04-2018,1222.52,1227.87,1206.56,1211.31,1211.31,2072900
331,Aug-31-2018,1252.21,1252.55,1225.75,1231.80,1231.80,2115400
332,Aug-30-2018,1263.40,1269.49,1247.21,1254.44,1254.44,1505200
333,Aug-29-2018,1255.00,1267.17,1252.80,1264.65,1264.65,1846300
334,Aug-28-2018,1255.90,1256.56,1242.97,1245.86,1245.86,1366500
335,Aug-27-2018,1244.14,1257.87,1240.68,1256.27,1256.27,1429000
336,Aug-24-2018,1226.00,1237.40,1221.42,1236.75,1236.75,1222700
337,Aug-23-2018,1219.88,1235.17,1219.35,1221.16,1221.16,1233300
338,Aug-22-2018,1214.22,1226.53,1213.22,1221.75,1221.75,1114800
339,Aug-21-2018,1223.02,1232.76,1215.03,1217.41,1217.41,1154100
340,Aug-20-2018,1220.66,1225.91,1208.70,1221.95,1221.95,1110900
341,Aug-17-2018,1222.04,1226.95,1204.00,1215.85,1215.85,1654600
342,Aug-16-2018,1241.99,1243.70,1219.63,1224.06,1224.06,1608800
343,Aug-15-2018,1244.28,1251.98,1226.24,1232.22,1232.22,1852600
344,Aug-14-2018,1252.50,1260.59,1239.54,1258.14,1258.14,1404000
345,Aug-14-2018,1252.50,1260.59,1239.54,1258.14,1258.14,1404000
346,Aug-13-2018,1251.20,1265.97,1247.03,1248.64,1248.64,1375000
347,Aug-10-2018,1259.18,1261.20,1247.16,1252.51,1252.51,1330100
348,Aug-09-2018,1262.73,1271.96,1260.10,1264.46,1264.46,1366300
349,Aug-08-2018,1256.72,1271.72,1252.12,1261.33,1261.33,1717200
