,Date,Open,High,Low,Close,Volume,MktCap
1075,"Jan 27, 2017",918.36,923.22,915.85,919.75,1255940001,4834831700
1076,"Jan 26, 2017",902.40,919.33,902.22,917.59,1319580001,4797955301
1077,"Jan 25, 2017",891.92,903.25,891.69,901.54,1208310001,4537488261
1078,"Jan 24, 2017",910.68,924.15,892.29,892.69,1113490001,4393026385
1079,"Jan 23, 2017",925.50,928.27,916.74,921.01,735886001,4848013909
1080,"Jan 22, 2017",922.21,937.53,897.56,924.67,1165730001,4905439337
1081,"Jan 21, 2017",895.55,927.37,895.53,921.79,1111580001,4856911163
1082,"Jan 20, 2017",898.17,899.40,887.01,895.03,867284001,4423545371
1083,"Jan 19, 2017",888.34,904.61,884.34,899.07,1056250001,4486616700
1084,"Jan 18, 2017",909.37,917.50,858.30,886.62,2256769921,4284036613
1085,"Jan 17, 2017",830.95,910.56,830.80,907.94,1550950081,4625779851
1086,"Jan 16, 2017",821.78,834.53,820.27,831.53,827552001,3393372620
1087,"Jan 15, 2017",818.14,823.31,812.87,821.80,710136001,3234840657
1088,"Jan 14, 2017",825.14,835.09,812.46,818.41,930632961,3178601992
1089,"Jan 13, 2017",803.74,829.00,780.00,823.98,1689680001,3266554392
1090,"Jan 12, 2017",775.18,826.25,755.76,804.83,2223260001,2956730411
1091,"Jan 11, 2017",908.11,919.45,762.77,777.76,3109289921,2519135996
1092,"Jan 10, 2017",902.44,914.87,901.06,907.68,1158080001,4608685049
1093,"Jan 09, 2017",913.24,913.69,879.81,902.83,1418769921,4528815565
1094,"Jan 08, 2017",908.17,942.72,887.25,911.20,1587150081,4661966429
1095,"Jan 07, 2017",903.49,908.59,823.56,908.59,2795500161,4618030536
1096,"Jan 06, 2017","1,014.24","1,046.81",883.94,902.20,3518760001,4513695758
1097,"Jan 05, 2017","1,156.73","1,191.10",910.42,"1,013.38",5101990081,6300254795
1098,"Jan 04, 2017","1,044.40","1,159.42","1,044.40","1,154.73",3449459841,8571869009
1099,"Jan 03, 2017","1,021.60","1,044.08","1,021.60","1,043.84",1851680001,6786368910
1100,"Jan 02, 2017",998.62,"1,031.39",996.70,"1,021.75",2221849921,6429024775
1101,"Jan 01, 2017",963.66,"1,003.08",958.70,998.33,1477750081,6050407461
1102,"Dec 31, 2016",960.63,963.74,947.24,963.74,991351041,5492554222
1103,"Dec 30, 2016",972.53,972.53,934.83,961.24,1874740001,5450507055
1104,"Dec 29, 2016",975.13,979.40,954.50,973.50,1993200001,5645617392
1105,"Dec 28, 2016",934.83,975.92,934.83,975.92,2366300001,5682769405
1106,"Dec 27, 2016",908.35,940.05,904.26,933.20,1673080001,4994286713
1107,"Dec 26, 2016",896.91,913.18,896.90,907.61,1237710001,4581389977
1108,"Dec 25, 2016",899.65,899.65,862.42,896.18,1436649921,4396194094
1109,"Dec 24, 2016",922.18,923.48,886.34,898.82,1377270081,4436754927
1110,"Dec 23, 2016",864.89,925.12,864.68,921.98,2755640001,4807189352
1111,"Dec 22, 2016",834.18,875.78,834.15,864.54,2000270081,3882988216
1112,"Dec 21, 2016",800.64,834.28,799.41,834.28,1555760001,3395445163
1113,"Dec 20, 2016",792.25,801.34,791.50,800.88,996292961,2857473134
1114,"Dec 19, 2016",790.69,793.61,790.32,792.71,748864001,2725090633
1115,"Dec 18, 2016",791.01,794.74,788.03,790.53,605244001,2688510068
1116,"Dec 17, 2016",785.17,792.51,784.86,790.83,789898001,2691945028
1117,"Dec 16, 2016",778.96,785.03,778.96,784.91,836082001,2595490539
1118,"Dec 15, 2016",780.07,781.43,777.80,778.09,815800961,2484761985
1119,"Dec 14, 2016",780.01,782.03,776.84,781.48,759790001,2534369129
1120,"Dec 13, 2016",780.65,788.46,777.96,780.56,816456001,2521776922
1121,"Dec 12, 2016",770.04,781.92,770.04,780.09,765710001,2512497969
1122,"Dec 11, 2016",774.75,774.80,765.41,769.73,573134001,2344888048
1123,"Dec 10, 2016",773.02,777.09,772.91,774.65,538431001,2421967470
1124,"Dec 09, 2016",769.94,774.53,769.65,772.79,687052961,2390863077
1125,"Dec 08, 2016",768.08,774.70,765.95,770.81,801119041,2357837893
1126,"Dec 07, 2016",764.21,771.54,759.75,768.13,964260961,2313376414
1127,"Dec 06, 2016",758.72,765.62,758.72,764.22,1162180001,2249086971
1128,"Dec 05, 2016",773.39,773.47,751.71,758.70,1063630001,2159115875
1129,"Dec 04, 2016",771.64,773.87,768.16,773.87,605579001,2400766376
1130,"Dec 03, 2016",778.25,778.25,764.86,771.16,695472961,2355811709
1131,"Dec 02, 2016",757.54,781.30,757.54,777.94,1276050001,2462935160
1132,"Dec 01, 2016",746.05,758.28,746.05,756.77,804619041,2122431239
1133,"Nov 30, 2016",736.28,747.93,736.27,745.69,840708001,1943536630
1134,"Nov 29, 2016",736.33,737.47,734.56,735.60,685111041,1780661280
1135,"Nov 28, 2016",732.48,738.01,732.48,735.81,618886001,1782628755
1136,"Nov 27, 2016",735.44,739.02,731.09,732.03,526018001,1720648987
1137,"Nov 26, 2016",741.51,742.21,729.63,735.38,549627001,1772895899
1138,"Nov 25, 2016",740.44,741.65,734.59,741.65,678076001,1871816579
1139,"Nov 24, 2016",744.62,746.83,733.49,740.29,859192961,1848658575
1140,"Nov 23, 2016",751.74,752.25,738.92,744.59,765438001,1916054235
1141,"Nov 22, 2016",739.64,753.87,736.53,751.35,1299060001,2022735372
1142,"Nov 21, 2016",731.27,741.72,730.51,739.25,608024001,1827902946
1143,"Nov 20, 2016",751.88,755.48,717.94,731.03,1541160001,1695081878
1144,"Nov 19, 2016",751.83,756.24,744.47,751.62,1106080001,2023262925
1145,"Nov 18, 2016",740.71,752.88,736.89,751.59,873631041,2021432968
1146,"Nov 17, 2016",744.88,755.65,739.51,740.98,1085790001,1850398479
1147,"Nov 16, 2016",711.17,747.61,709.04,744.20,1412940001,1900441939
1148,"Nov 15, 2016",705.79,715.72,705.26,711.62,720384961,1377924616
1149,"Nov 14, 2016",702.00,706.28,699.81,705.02,629930001,1271073434
1150,"Nov 13, 2016",705.20,705.26,687.32,702.03,803180961,1215181107
1151,"Nov 12, 2016",716.75,717.15,704.03,705.05,646225001,1262273136
1152,"Nov 11, 2016",715.55,718.32,714.41,716.41,631197001,1442241390
1153,"Nov 10, 2016",722.84,723.02,711.21,715.53,688078001,1426817526
1154,"Nov 09, 2016",709.83,740.05,708.61,723.27,1324290001,1548965779
1155,"Nov 08, 2016",703.09,712.99,702.39,709.85,796608001,1333339468
1156,"Nov 07, 2016",710.74,710.74,699.90,703.13,650471001,1224670783
1157,"Nov 06, 2016",703.81,714.26,699.56,711.52,599022001,1357385316
1158,"Nov 05, 2016",703.53,707.51,697.74,703.42,537523001,1226736982
1159,"Nov 04, 2016",689.12,706.93,685.56,703.23,999076961,1222575748
1160,"Nov 03, 2016",742.35,745.77,678.16,688.70,1728080001,0989660280
1161,"Nov 02, 2016",730.07,740.83,722.35,740.83,848652001,1820110421
1162,"Nov 01, 2016",701.34,736.45,701.34,729.79,1305270001,1642863554
1163,"Oct 31, 2016",702.64,709.29,691.68,700.97,970644001,1181852070
1164,"Oct 30, 2016",714.12,714.12,696.47,701.86,1006650001,1194834676
1165,"Oct 29, 2016",690.29,720.40,690.05,714.48,1347609921,1394596830
1166,"Oct 28, 2016",688.00,690.44,684.16,689.65,811455041,0997420362
1167,"Oct 27, 2016",678.21,688.59,678.04,688.31,961052961,0974828655
1168,"Oct 26, 2016",657.68,679.73,657.68,678.30,888771041,0813913071
1169,"Oct 25, 2016",654.00,664.42,653.70,657.59,903788001,0482565592
1170,"Oct 24, 2016",657.16,657.25,652.59,653.76,622182001,0420469172
1171,"Oct 23, 2016",657.62,661.13,653.89,657.07,544746001,0472100602
1172,"Oct 22, 2016",633.14,658.20,632.85,657.29,785564961,0474463658
1173,"Oct 21, 2016",630.83,634.09,630.69,632.83,559510001,0083501603
1174,"Oct 20, 2016",630.66,631.92,628.26,630.86,569573001,0050854099
1175,"Oct 19, 2016",638.13,638.87,628.01,630.52,693816961,0044471117
1176,"Oct 18, 2016",639.41,640.74,636.00,637.96,655467001,0162029114
1177,"Oct 17, 2016",641.82,642.33,638.66,639.19,580636001,0180488274
1178,"Oct 16, 2016",639.08,642.90,638.90,641.63,402981001,0218348388
1179,"Oct 15, 2016",640.31,642.10,637.39,638.65,390354001,0169814232
1180,"Oct 14, 2016",637.01,641.28,637.01,640.38,581446001,0196303437
1181,"Oct 13, 2016",636.03,638.83,635.03,636.79,616207001,0138078870
1182,"Oct 12, 2016",640.87,641.34,635.97,636.19,923702001,0127644784
1183,"Oct 11, 2016",619.24,642.08,618.50,641.07,1035900001,0204214839
1184,"Oct 10, 2016",616.82,621.32,616.20,618.99,67481104,9851764897
1185,"Oct 09, 2016",619.17,619.20,616.61,616.75,39243400,9815156618
1186,"Oct 08, 2016",617.34,619.85,617.34,619.11,42345900,9851461946
1187,"Oct 07, 2016",612.61,617.91,611.82,617.12,64071400,9818599994
1188,"Oct 06, 2016",612.47,613.82,611.47,613.02,56812100,9752315689
1189,"Oct 05, 2016",610.22,613.81,609.62,612.51,68077504,9743018924
1190,"Oct 04, 2016",612.05,612.05,609.48,610.20,49801600,9705099355
1191,"Oct 03, 2016",610.97,612.57,610.46,612.13,46798300,9734618878
1192,"Oct 02, 2016",613.95,614.01,609.68,610.89,39249800,9713776587
1193,"Oct 01, 2016",609.93,615.24,609.93,613.98,56357000,9761887632
1194,"Sep 30, 2016",605.72,609.73,604.14,609.73,56122400,9693198750
1195,"Sep 29, 2016",605.02,606.82,604.85,605.69,55658600,9627902106
1196,"Sep 28, 2016",606.24,606.59,604.61,604.73,48722600,9611532319
1197,"Sep 27, 2016",608.02,608.25,604.11,606.17,49422400,9633311305
1198,"Sep 26, 2016",600.81,608.14,600.35,608.04,59153800,9661922446
1199,"Sep 25, 2016",602.75,603.38,599.71,600.83,33977800,9546132575
1200,"Sep 24, 2016",602.96,604.58,602.04,602.63,35359500,9573385118
1201,"Sep 23, 2016",596.20,603.21,595.79,602.84,51067000,9575631549
1202,"Sep 22, 2016",597.28,598.49,596.21,596.30,67085300,9470698215
1203,"Sep 21, 2016",603.59,603.59,595.88,597.15,82776200,9483211005
1204,"Sep 20, 2016",609.25,609.53,607.94,608.31,72710896,9659269452
1205,"Sep 19, 2016",609.87,610.93,608.27,609.23,54796400,9672709264
1206,"Sep 18, 2016",606.28,610.16,605.86,609.87,48679400,9682008337
1207,"Sep 17, 2016",607.22,607.86,605.19,605.98,37140300,9619198525
1208,"Sep 16, 2016",607.25,609.26,606.73,606.97,64963400,9633710359
1209,"Sep 15, 2016",610.59,611.09,607.16,607.16,59464600,9635571708
1210,"Sep 14, 2016",608.84,611.95,608.41,610.68,47877700,9690463177
1211,"Sep 13, 2016",608.03,611.19,606.92,609.24,86920600,9666424848
1212,"Sep 12, 2016",607.01,608.46,605.41,608.24,72812304,9649385919
1213,"Sep 11, 2016",623.42,628.82,600.51,606.72,73610800,9624021892
1214,"Sep 10, 2016",622.93,625.09,622.40,623.51,45016800,9889124590
1215,"Sep 09, 2016",626.35,626.83,620.26,622.86,64550200,9877681032
1216,"Sep 08, 2016",614.64,628.77,613.84,626.32,86713000,9931412644
1217,"Sep 07, 2016",610.57,614.54,608.51,614.54,75032400,9743676240
1218,"Sep 06, 2016",606.51,610.83,605.09,610.44,78529104,9677437248
1219,"Sep 05, 2016",608.99,609.05,602.24,606.59,82446800,9615468145
1220,"Sep 04, 2016",598.59,611.84,596.85,608.63,97942896,9646846465
1221,"Sep 03, 2016",575.55,599.50,574.06,598.21,159014000,9480380026
1222,"Sep 02, 2016",572.41,575.64,570.81,575.54,79910800,9120159589
1223,"Sep 01, 2016",575.55,576.31,571.81,572.30,76923400,9067854884
1224,"Aug 31, 2016",577.59,577.86,573.64,575.47,75840896,9117106217
1225,"Aug 30, 2016",574.11,578.36,574.11,577.50,70342400,9148340524
1226,"Aug 29, 2016",574.07,576.28,573.47,574.11,110398000,9093420855
1227,"Aug 28, 2016",569.83,574.04,569.74,573.91,86301600,9089312935
1228,"Aug 27, 2016",579.45,579.84,568.63,569.95,59698300,9025464112
1229,"Aug 26, 2016",577.75,580.62,576.86,579.65,48856800,9178145243
1230,"Aug 25, 2016",580.18,580.45,575.17,577.76,136130000,9147297036
1231,"Aug 24, 2016",583.41,583.59,579.85,580.18,56328200,9184728961
1232,"Aug 23, 2016",586.77,589.47,581.63,583.41,85349200,9234845697
1233,"Aug 22, 2016",581.31,588.45,580.59,586.75,72844000,9286647694
1234,"Aug 21, 2016",581.94,584.16,580.22,581.31,38299400,9199366517
1235,"Aug 20, 2016",576.08,582.82,575.46,581.70,45301400,9204384754
1236,"Aug 19, 2016",574.34,578.24,574.18,575.63,50631600,9107313927
1237,"Aug 18, 2016",573.71,577.79,573.43,574.32,59896600,9085487925
1238,"Aug 17, 2016",577.76,580.89,571.43,573.22,54443000,9066995409
1239,"Aug 16, 2016",567.24,581.74,566.72,577.44,58405200,9132941526
1240,"Aug 15, 2016",570.49,573.58,563.24,567.24,57262300,8970719083
1241,"Aug 14, 2016",585.59,585.67,564.78,570.47,60851100,9020848475
1242,"Aug 13, 2016",587.36,589.77,584.98,585.59,43563000,9258715472
1243,"Aug 12, 2016",588.80,589.91,583.81,587.56,69218000,9288722581
1244,"Aug 11, 2016",592.12,597.54,589.12,589.12,74514400,9312340020
1245,"Aug 10, 2016",587.65,599.98,586.37,592.10,102905000,9358441335
1246,"Aug 09, 2016",591.04,591.09,584.79,587.80,92228096,9289374235
1247,"Aug 08, 2016",592.74,592.99,588.05,591.05,61194100,9339910963
1248,"Aug 07, 2016",587.77,597.51,586.82,592.69,82398400,9364710627
1249,"Aug 06, 2016",575.03,588.40,569.47,587.78,80797296,9286055404
1250,"Aug 05, 2016",578.28,578.28,569.98,575.04,66127900,9083715053
1251,"Aug 04, 2016",566.33,579.50,565.78,578.29,125292000,9133817995
1252,"Aug 03, 2016",548.66,573.36,541.55,566.35,207982000,8944279139
1253,"Aug 02, 2016",606.40,612.85,531.33,547.47,330932992,8644864335
1254,"Aug 01, 2016",624.60,626.12,605.88,606.27,121887000,9572348580
1255,"Jul 31, 2016",655.10,655.28,624.36,624.68,110818000,9861866433
1256,"Jul 30, 2016",657.01,658.22,654.21,655.05,384561001,0340045284
1257,"Jul 29, 2016",655.11,657.80,654.79,656.99,607035001,0369809306
1258,"Jul 28, 2016",654.49,657.59,654.49,655.03,864284001,0337749269
1259,"Jul 27, 2016",651.63,657.46,648.45,654.35,1474609921,0325917979
1260,"Jul 26, 2016",654.23,656.22,645.88,651.78,2251350081,0284392843
1261,"Jul 25, 2016",661.26,661.83,653.40,654.10,781764961,0319876749
1262,"Jul 24, 2016",655.41,663.11,652.79,661.28,1181840001,0432244355
1263,"Jul 23, 2016",650.73,656.37,648.52,655.56,695322001,0340881944
1264,"Jul 22, 2016",664.92,666.58,646.72,650.62,1341690001,0261989674
1265,"Jul 21, 2016",665.23,666.22,660.41,665.01,604918001,0487976073
1266,"Jul 20, 2016",672.81,672.93,663.36,665.68,946364001,0497527596
1267,"Jul 19, 2016",672.74,673.28,667.63,672.86,612033001,0609525767
1268,"Jul 18, 2016",679.81,681.55,668.63,673.11,694650001,0612299585
1269,"Jul 17, 2016",661.99,682.36,661.99,679.46,744079041,0711263460
1270,"Jul 16, 2016",663.78,666.46,659.33,660.77,503302001,0415413843
1271,"Jul 15, 2016",659.17,667.08,659.04,663.26,816731041,0453381650
1272,"Jul 14, 2016",652.92,662.90,652.92,658.08,985114001,0370714378
1273,"Jul 13, 2016",664.80,668.70,654.47,654.47,1314490001,0312716681
1274,"Jul 12, 2016",648.28,675.26,646.78,664.55,1381729921,0470577835
1275,"Jul 11, 2016",648.48,659.63,644.98,647.66,1079100001,0203318330
1276,"Jul 10, 2016",650.60,652.29,641.26,649.36,1025320001,0229001841
1277,"Jul 09, 2016",666.38,666.38,633.40,650.96,1805360001,0252979330
1278,"Jul 08, 2016",640.69,666.71,636.47,666.52,1419700001,0496037616
1279,"Jul 07, 2016",678.09,682.43,611.83,640.56,2580910081,0084880016
1280,"Jul 06, 2016",670.42,681.90,670.42,677.33,1349609921,0661460872
1281,"Jul 05, 2016",683.21,683.49,665.07,670.63,1304760001,0553590036
1282,"Jul 04, 2016",658.80,683.66,650.51,683.66,920084001,0756225162
1283,"Jul 03, 2016",704.97,704.97,649.01,658.66,1295120001,0360455388
1284,"Jul 02, 2016",676.73,703.70,676.40,703.70,1123540001,1066171356
1285,"Jul 01, 2016",672.52,686.15,669.59,676.30,1344310081,0632674990
1286,"Jun 30, 2016",640.59,675.40,636.61,673.34,1389800001,0583527799
1287,"Jun 29, 2016",644.12,644.68,628.28,639.89,1424560001,0055423427
1288,"Jun 28, 2016",658.10,659.25,637.77,647.00,1383849921,0164806261
1289,"Jun 27, 2016",629.35,655.28,620.52,655.28,1221340001,0292371661
1290,"Jun 26, 2016",665.93,665.98,616.93,629.37,109225000,9883123077
1291,"Jun 25, 2016",665.28,691.73,646.56,665.12,1266560001,0442165051
1292,"Jun 24, 2016",625.58,681.73,625.27,665.30,2243169921,0442233719
1293,"Jun 23, 2016",597.44,629.33,558.14,623.98,253462000,9791649877
1294,"Jun 22, 2016",665.91,678.67,587.48,596.12,266392992,9352374507
1295,"Jun 21, 2016",735.88,735.88,639.07,666.65,3099440001,0456853278
1296,"Jun 20, 2016",763.93,764.08,732.73,737.23,1745110081,1561085979
1297,"Jun 19, 2016",756.69,766.62,745.63,763.78,1361849921,1974386667
1298,"Jun 18, 2016",748.76,777.99,733.93,756.23,2527180001,1852610450
1299,"Jun 17, 2016",768.49,775.36,716.56,748.91,3633209921,1734973407
1300,"Jun 16, 2016",696.52,773.72,696.52,766.31,2716339841,2004751236
1301,"Jun 15, 2016",685.68,696.30,672.56,694.47,992238001,0876756116
1302,"Jun 14, 2016",704.50,704.50,662.80,685.56,1866940001,0734585656
1303,"Jun 13, 2016",671.65,716.00,664.49,704.38,2432950081,1026918233
1304,"Jun 12, 2016",609.68,684.84,607.04,672.78,2770849921,0529624647
1305,"Jun 11, 2016",578.67,607.12,578.67,606.73,82357000,9493578714
1306,"Jun 10, 2016",575.84,579.13,573.33,577.47,66991900,9033522014
1307,"Jun 09, 2016",582.20,582.20,570.95,574.63,71301000,8987040811
1308,"Jun 08, 2016",577.17,582.84,573.13,581.65,80265800,9094354021
1309,"Jun 07, 2016",585.45,590.26,567.51,576.60,107770000,9013335474
1310,"Jun 06, 2016",574.60,586.47,574.60,585.54,72138896,9151021089
1311,"Jun 05, 2016",573.31,582.81,569.18,574.98,68874096,8983555643
1312,"Jun 04, 2016",569.71,590.13,564.24,572.73,94925296,8945981422
1313,"Jun 03, 2016",537.68,574.64,536.92,569.19,122020000,8889102698
1314,"Jun 02, 2016",536.52,540.35,533.08,537.97,60378200,8399598923
1315,"Jun 01, 2016",531.11,543.08,525.64,536.92,86061800,8381321200
1316,"May 31, 2016",534.19,546.62,520.66,531.39,138450000,8293035755
1317,"May 30, 2016",528.47,544.35,522.96,533.86,87958704,8330000111
1318,"May 29, 2016",527.48,553.96,512.18,526.23,148736992,8209050618
1319,"May 28, 2016",473.03,533.47,472.70,530.04,181199008,8266477338
1320,"May 27, 2016",453.52,478.15,453.52,473.46,164780992,7382558440
1321,"May 26, 2016",449.67,453.64,447.90,453.38,65203800,7067871184
1322,"May 25, 2016",446.06,450.30,446.06,449.60,65231000,7007360094
1323,"May 24, 2016",444.29,447.10,443.93,445.98,65783100,6949432035
1324,"May 23, 2016",439.35,444.35,438.82,444.15,50582500,6919346395
1325,"May 22, 2016",443.22,443.43,439.04,439.32,39657600,6842082300
1326,"May 21, 2016",442.97,443.78,441.71,443.19,42762300,6900237725
1327,"May 20, 2016",437.79,444.05,437.39,442.68,81987904,6890716750
1328,"May 19, 2016",454.52,454.63,438.71,438.71,96027400,6827425412
1329,"May 18, 2016",453.69,456.00,453.30,454.62,86850096,7073564772
1330,"May 17, 2016",454.01,455.07,453.61,453.78,64100300,7058821457
1331,"May 16, 2016",457.59,458.20,452.95,454.16,59171500,7063120268
1332,"May 15, 2016",455.76,458.69,455.46,457.57,28514000,7114461730
1333,"May 14, 2016",455.82,456.84,454.79,455.67,37209000,7083394303
1334,"May 13, 2016",454.85,457.05,453.45,455.67,60845000,7081726955
1335,"May 12, 2016",452.45,454.95,449.25,454.77,59849300,7065960832
1336,"May 11, 2016",450.86,454.58,450.86,452.73,50605200,7032699388
1337,"May 10, 2016",460.52,461.93,448.95,450.89,58956100,7002714977
1338,"May 09, 2016",458.21,462.48,456.53,460.48,55493100,7149827444
1339,"May 08, 2016",458.43,459.42,455.98,458.55,40315000,7117822794
1340,"May 07, 2016",459.64,460.67,457.32,458.54,38364500,7115722136
1341,"May 06, 2016",447.94,461.38,447.07,459.60,72796800,7130556704
1342,"May 05, 2016",446.71,448.51,445.88,447.98,50440800,6948331748
1343,"May 04, 2016",450.18,450.38,445.63,446.72,50407300,6927161701
1344,"May 03, 2016",444.73,451.10,442.62,450.30,59366400,6980826502
1345,"May 02, 2016",451.93,452.45,441.78,444.67,92127000,6891791430
1346,"May 01, 2016",448.48,452.48,447.93,451.88,40660100,7001712750
1347,"Apr 30, 2016",455.18,455.59,447.70,448.32,69322600,6944860514
1348,"Apr 29, 2016",449.41,455.38,446.02,455.10,49258500,7048201013
1349,"Apr 28, 2016",445.04,449.55,436.65,449.01,74064704,6952183242
1350,"Apr 27, 2016",466.26,467.08,444.13,444.69,93564896,6883732526
1351,"Apr 26, 2016",461.65,467.96,461.62,466.09,78971904,7213507974
1352,"Apr 25, 2016",459.12,466.62,453.59,461.43,87091800,7139621427
1353,"Apr 24, 2016",450.56,460.15,448.93,458.55,68198400,7093731211
1354,"Apr 23, 2016",445.86,450.28,444.33,450.28,50485400,6964275296
1355,"Apr 22, 2016",449.69,449.81,444.15,445.74,58804400,6892364370
1356,"Apr 21, 2016",441.42,450.55,440.95,449.42,68204704,6947795903
1357,"Apr 20, 2016",435.32,443.05,434.41,441.39,72890096,6821898724
1358,"Apr 19, 2016",428.70,436.02,428.10,435.51,52810500,6729223763
1359,"Apr 18, 2016",427.61,429.27,427.09,428.59,55670900,6620723761
1360,"Apr 17, 2016",430.64,431.37,426.08,427.40,52125900,6600878376
1361,"Apr 16, 2016",429.58,432.63,428.98,430.57,39392800,6648182380
1362,"Apr 15, 2016",424.43,429.93,424.43,429.71,54801500,6633436610
1363,"Apr 14, 2016",423.93,425.37,423.01,424.28,45281000,6548113819
1364,"Apr 13, 2016",425.63,426.66,422.92,423.73,69060400,6537929600
1365,"Apr 12, 2016",422.84,427.28,422.84,425.19,70728800,6558651418
1366,"Apr 11, 2016",421.87,422.74,420.53,422.48,50747500,6515321585
1367,"Apr 10, 2016",419.59,422.43,419.26,421.56,73478600,6499536744
1368,"Apr 09, 2016",420.81,420.89,416.52,419.41,49792700,6464539022
1369,"Apr 08, 2016",422.91,425.36,419.64,420.35,63454700,6477294354
1370,"Apr 07, 2016",423.62,423.66,420.52,422.74,57858600,6512693215
1371,"Apr 06, 2016",424.28,424.53,422.73,423.41,59091000,6521491709
1372,"Apr 05, 2016",421.02,424.26,420.61,424.03,60718000,6529351750
1373,"Apr 04, 2016",421.30,422.34,419.60,421.44,50634300,6487898586
1374,"Apr 03, 2016",421.17,421.58,419.70,420.90,38053700,6477828309
1375,"Apr 02, 2016",418.42,422.08,418.42,420.87,45681200,6475857111
1376,"Apr 01, 2016",416.76,418.17,415.83,417.96,51235700,6429593619
1377,"Mar 31, 2016",415.26,418.37,415.26,416.73,60215200,6409062819
1378,"Mar 30, 2016",416.83,416.83,412.50,414.82,66034100,6378356002
1379,"Mar 29, 2016",424.30,426.20,412.68,416.52,75411504,6402954687
1380,"Mar 28, 2016",426.55,426.86,423.29,424.23,68522800,6519889575
1381,"Mar 27, 2016",418.14,428.80,417.71,426.77,71229400,6557030843
1382,"Mar 26, 2016",417.36,418.99,416.26,417.95,44650400,6420042696
1383,"Mar 25, 2016",416.51,418.08,415.56,417.18,52560000,6406608048
1384,"Mar 24, 2016",418.42,418.68,415.49,416.39,68346704,6393094869
1385,"Mar 23, 2016",418.16,419.27,417.36,418.04,61444200,6416845742
1386,"Mar 22, 2016",413.13,418.38,412.53,418.09,66813300,6416025151
1387,"Mar 21, 2016",413.42,413.42,410.38,413.31,61655400,6341110984
1388,"Mar 20, 2016",410.40,414.63,410.40,413.76,45947900,6346546570
1389,"Mar 19, 2016",409.27,410.98,407.23,410.44,58423000,6294271612
1390,"Mar 18, 2016",420.55,420.55,406.14,409.55,104940000,6279128504
1391,"Mar 17, 2016",417.89,421.00,417.89,420.62,83528600,6447467967
1392,"Mar 16, 2016",416.89,417.69,415.91,417.01,65185800,6390672724
1393,"Mar 15, 2016",416.39,418.13,414.98,416.83,66781700,6386304534
1394,"Mar 14, 2016",414.20,416.68,414.20,416.44,95259400,6378632901
1395,"Mar 13, 2016",411.65,416.60,411.64,414.07,74322800,6340701565
1396,"Mar 12, 2016",421.61,421.80,410.09,411.62,92712896,6301963440
1397,"Mar 11, 2016",417.24,423.93,417.01,421.69,73969696,6454555816
1398,"Mar 10, 2016",414.74,417.51,413.25,417.13,81022896,6383105414
1399,"Mar 09, 2016",413.89,416.03,411.61,414.86,70012304,6346735710
1400,"Mar 08, 2016",414.46,416.24,411.09,413.97,70311696,6331422309
1401,"Mar 07, 2016",407.76,415.92,406.31,414.32,85762400,6335164892
1402,"Mar 06, 2016",400.52,411.91,395.78,407.71,91212496,6232667872
1403,"Mar 05, 2016",410.78,411.26,394.04,400.57,135384992,6122091567
1404,"Mar 04, 2016",421.84,425.18,410.94,410.94,90856096,6279024638
1405,"Mar 03, 2016",423.91,425.37,419.41,421.65,100484000,6441066887
1406,"Mar 02, 2016",435.13,435.92,423.99,423.99,74955296,6475329604
1407,"Mar 01, 2016",437.92,439.65,432.32,435.12,74895800,6643686404
1408,"Feb 29, 2016",433.44,441.51,431.69,437.70,60694700,6681444705
1409,"Feb 28, 2016",432.57,435.68,423.82,433.50,53033400,6615986322
1410,"Feb 27, 2016",432.84,434.23,428.10,432.52,41893600,6599515471
1411,"Feb 26, 2016",424.63,432.15,421.62,432.15,61486000,6592327507
1412,"Feb 25, 2016",425.04,427.72,420.42,424.54,70798000,6474784226
1413,"Feb 24, 2016",420.96,425.55,413.91,424.95,67743696,6479395124
1414,"Feb 23, 2016",438.26,439.86,417.82,420.74,85244896,6413836323
1415,"Feb 22, 2016",438.99,439.05,432.92,437.75,85385200,6671673493
1416,"Feb 21, 2016",437.77,448.05,429.08,438.80,89820704,6686294225
1417,"Feb 20, 2016",421.60,441.98,421.60,437.16,93992096,6659985887
1418,"Feb 19, 2016",422.73,423.10,417.60,420.79,55711300,6408881658
1419,"Feb 18, 2016",416.57,426.00,415.64,422.37,76752600,6431547586
1420,"Feb 17, 2016",407.66,421.17,406.78,416.32,83193600,6337628174
1421,"Feb 16, 2016",401.43,408.95,401.43,407.49,73093104,6201590434
1422,"Feb 15, 2016",407.57,410.38,397.75,400.18,74070496,6089064891
1423,"Feb 14, 2016",392.93,407.23,392.93,407.23,74469800,6194711495
1424,"Feb 13, 2016",384.64,391.86,384.64,391.86,61911700,5959279526
1425,"Feb 12, 2016",379.69,384.95,379.60,384.26,67042800,5842238586
1426,"Feb 11, 2016",382.11,383.13,376.40,379.65,74375600,5770550973
1427,"Feb 10, 2016",376.15,385.48,375.78,381.65,85130896,5799042060
1428,"Feb 09, 2016",373.42,377.25,372.90,376.03,55318500,5712106127
1429,"Feb 08, 2016",376.76,379.88,373.33,373.45,47671100,5671240831
1430,"Feb 07, 2016",376.51,380.87,374.90,376.62,37076300,5718023735
1431,"Feb 06, 2016",386.59,386.63,372.39,376.52,49249300,5714879155
